Symbol,Text,Name,Date,Retweets,Tweet Type,Hashtags,Mentions
BKNG,"RT @JustinPulitzer : ??Mid-Week Review VIDEO 9/2: https://t.co/pxoU7om81D

$VIX $VVIX $TLT $DXY $GLD $CL_F $XHB $IYT $FDX $UPS $SPY $IWM $KRE $QQQ $XBI $SMH $AMD $MU $NVDA $LRCX $CRM $ZM $DOCU $TDOC $PTON $NKE $MSFT $WMT $AMZN $AAPL $TSLA $NFLX $SPOT $DIS $ROKU $FB $SHOP $GOOGL $TTD $BABA $BKNG $RKT",Anthony,02/09/2020,0,Retweet,0,0
BKNG,"RT @JustinPulitzer : ??Mid-Week Review VIDEO 9/2: https://t.co/pxoU7om81D

$VIX $VVIX $TLT $DXY $GLD $CL_F $XHB $IYT $FDX $UPS $SPY $IWM $KRE $QQQ $XBI $SMH $AMD $MU $NVDA $LRCX $CRM $ZM $DOCU $TDOC $PTON $NKE $MSFT $WMT $AMZN $AAPL $TSLA $NFLX $SPOT $DIS $ROKU $FB $SHOP $GOOGL $TTD $BABA $BKNG $RKT",Justin Pulitzer (Personal),02/09/2020,0,Retweet,0,0
BKNG,"??Mid-Week Review VIDEO 9/2: https://t.co/pxoU7om81D

$VIX $VVIX $TLT $DXY $GLD $CL_F $XHB $IYT $FDX $UPS $SPY $IWM $KRE $QQQ $XBI $SMH $AMD $MU $NVDA $LRCX $CRM $ZM $DOCU $TDOC $PTON $NKE $MSFT $WMT $AMZN $AAPL $TSLA $NFLX $SPOT $DIS $ROKU $FB $SHOP $GOOGL $TTD $BABA $BKNG $RKT",Justin Pulitzer ???????,02/09/2020,4,Tweet,0,0
BKNG,"@onthemarkmoney1 @DivCultivator @KermitCapital Buy all the $1,000+ priced stocks in case any of them split and rally 20% on the news ?? $SHOP $AMZN $GOOG $MELI $CMG $BKNG",Jonah Lupton ????????,02/09/2020,0,Reply,0,3
BKNG,"RT @thomasg_grizzle : Top Stock Split Candidates (share price &gt;$1,000):
$SHOP $AZO $CMG $GOOGL $BKNG $AMZN $AUDVF

https://t.co/RgScYbXk98",moomookaboo,02/09/2020,0,Retweet,0,0
BKNG,"RT @eliteoptionsin : Daily Market Analysis 

2/3 in the Elite Trading Room today!

100% on FB calls! 

Join our discord https://t.co/ro0LrEpVkt

$AAPL $TSLA $FB $AMD  $AMZN  $ROKU $ROKU $NVDA $BKNG $BYND  $FSLY https://t.co/QgxYVKmZHw",KingBuddyMcSk8.,02/09/2020,0,Retweet,0,0
BKNG,"RT @eliteoptionsin : Daily Market Analysis 

2/3 in the Elite Trading Room today!

100% on FB calls! 

Join our discord https://t.co/ro0LrEpVkt

$AAPL $TSLA $FB $AMD  $AMZN  $ROKU $ROKU $NVDA $BKNG $BYND  $FSLY https://t.co/QgxYVKmZHw",Lozo Ventures.,02/09/2020,0,Retweet,0,0
BKNG,"Daily Market Analysis 

2/3 in the Elite Trading Room today!

100% on FB calls! 

Join our discord https://t.co/ro0LrEpVkt

$AAPL $TSLA $FB $AMD  $AMZN  $ROKU $ROKU $NVDA $BKNG $BYND  $FSLY https://t.co/QgxYVKmZHw",eliteoptionsinvestments,02/09/2020,2,Tweet,0,0
BKNG,"RT @thomasg_grizzle : Top Stock Split Candidates (share price &gt;$1,000):
$SHOP $AZO $CMG $GOOGL $BKNG $AMZN $AUDVF

https://t.co/RgScYbXk98",C the Entrepreneur,02/09/2020,0,Retweet,0,0
BKNG,"This ONE stock goes up every year on the same dates... - https://t.co/1wdwYcXVlD

$BTC $MSFT $FB $NVDA $BYND $TWLO $BKNG $AMZN $GOOGL $BIDU $BABA $DIS $AAPL $GS $TSLA $NFLX $AMD $BA $CRM $LULU $ROKU",Exact Option Picks,01/09/2020,0,Tweet,0,0
BKNG,"RT @thomasg_grizzle : Top Stock Split Candidates (share price &gt;$1,000):
$SHOP $AZO $CMG $GOOGL $BKNG $AMZN $AUDVF

https://t.co/RgScYbXk98",Scott Willis,01/09/2020,0,Retweet,0,0
BKNG,"RT @TradeWithNinja : If they run 

$TTD 525 this week
$URI +10-15pt 2Day #GUH CANDLE

We literally will be done for the month and the month just started. 

$BKNG part Deux ... but let’s see.",a1c,01/09/2020,0,Retweet,1,0
BKNG,"$FB $BKNG Both my top nemesis names don't look shabby. 

$FB did try today.

@AOTtrades",Venky Srinivasan,01/09/2020,0,Tweet,0,1
BKNG,Having a trusted team on your side will make all the difference when investing. Have you tried OptionAlarm yet? Free Trials Winning Option Swing Trades Since 2006  $M $TJX $SQ $BKNG,OptionAlarm,01/09/2020,0,Tweet,0,0
BKNG,"RT @AnthonyOhayon : Just don’t even know what to say here... every single prediction in this podcast released last night is either coming true or about to very soon. Have a listen, lots of huge moves to come still! $DOCU $RKT $APPS $TSLA $SE $SQ $SPX $QQQ $MDB $BKNG $ISRG https://t.co/f7e1GcpTdW",Warren Bowman,01/09/2020,0,Retweet,0,0
BKNG,"RT @thomasg_grizzle : Top Stock Split Candidates (share price &gt;$1,000):
$SHOP $AZO $CMG $GOOGL $BKNG $AMZN $AUDVF

https://t.co/RgScYbXk98",Matt Thomas,01/09/2020,0,Retweet,0,0
BKNG,251 Profit-Packed Option Trades Yearly--Delivered to Your Inbox Daily--FREE! https://t.co/AxmRK0FPIF $M $TJX $SQ $BKNG,Exact Option Picks,01/09/2020,0,Tweet,0,0
BKNG,"RT @AnthonyOhayon : Just don’t even know what to say here... every single prediction in this podcast released last night is either coming true or about to very soon. Have a listen, lots of huge moves to come still! $DOCU $RKT $APPS $TSLA $SE $SQ $SPX $QQQ $MDB $BKNG $ISRG https://t.co/f7e1GcpTdW",JC,01/09/2020,0,Retweet,0,0
BKNG,"Top Stock Split Candidates (share price &gt;$1,000):
$SHOP $AZO $CMG $GOOGL $BKNG $AMZN $AUDVF

https://t.co/RgScYbXk98",Thomas George,01/09/2020,4,Tweet,0,0
BKNG,@DoctorSpac @jimcramer $bkng $cmg,DavidDunn,01/09/2020,0,Reply,0,2
BKNG,"RT @TradeWithNinja : If they run 

$TTD 525 this week
$URI +10-15pt 2Day #GUH CANDLE

We literally will be done for the month and the month just started. 

$BKNG part Deux ... but let’s see.",Bot GUH,01/09/2020,0,Retweet,1,0
BKNG,"RT @AnthonyOhayon : Just don’t even know what to say here... every single prediction in this podcast released last night is either coming true or about to very soon. Have a listen, lots of huge moves to come still! $DOCU $RKT $APPS $TSLA $SE $SQ $SPX $QQQ $MDB $BKNG $ISRG https://t.co/f7e1GcpTdW",HappyGoLucky,01/09/2020,0,Retweet,0,0
BKNG,"RT @AnthonyOhayon : Just don’t even know what to say here... every single prediction in this podcast released last night is either coming true or about to very soon. Have a listen, lots of huge moves to come still! $DOCU $RKT $APPS $TSLA $SE $SQ $SPX $QQQ $MDB $BKNG $ISRG https://t.co/f7e1GcpTdW",Chugging Along,01/09/2020,0,Retweet,0,0
BKNG,"RT @AnthonyOhayon : Just don’t even know what to say here... every single prediction in this podcast released last night is either coming true or about to very soon. Have a listen, lots of huge moves to come still! $DOCU $RKT $APPS $TSLA $SE $SQ $SPX $QQQ $MDB $BKNG $ISRG https://t.co/f7e1GcpTdW",Options Junkie,01/09/2020,0,Retweet,0,0
BKNG,"RT @AnthonyOhayon : Just don’t even know what to say here... every single prediction in this podcast released last night is either coming true or about to very soon. Have a listen, lots of huge moves to come still! $DOCU $RKT $APPS $TSLA $SE $SQ $SPX $QQQ $MDB $BKNG $ISRG https://t.co/f7e1GcpTdW",theanimal23,01/09/2020,0,Retweet,0,0
BKNG,"Just don’t even know what to say here... every single prediction in this podcast released last night is either coming true or about to very soon. Have a listen, lots of huge moves to come still! $DOCU $RKT $APPS $TSLA $SE $SQ $SPX $QQQ $MDB $BKNG $ISRG https://t.co/f7e1GcpTdW",Anthony Ohayon,01/09/2020,8,Tweet,0,0
BKNG,"RT @TradeWithNinja : If they run 

$TTD 525 this week
$URI +10-15pt 2Day #GUH CANDLE

We literally will be done for the month and the month just started. 

$BKNG part Deux ... but let’s see.",DavesNotHereMan,01/09/2020,0,Retweet,1,0
BKNG,"If they run 

$TTD 525 this week
$URI +10-15pt 2Day #GUH CANDLE

We literally will be done for the month and the month just started. 

$BKNG part Deux ... but let’s see.",TheTradingNinja[14+30=Lotto King],01/09/2020,3,Tweet,1,0
BKNG,@GrantMoulden @DoctorSpac @jimcramer Was just about to say $BKNG could be huge if it times the market right and does a split right before Turkey day.,Trader Queen ??,01/09/2020,0,Reply,0,3
BKNG,"How did everything close? I just finished at bounce I don’t want to look....

$TTD
$URI
$C
$ZM
$BKNG",TheTradingNinja[14+30=Lotto King],01/09/2020,0,Tweet,0,0
BKNG,#OutsideDay 9/1: $AAL $ALGN $AMRN $AMTD $ATVI $BA $BKNG $BWA $CAKE $CAT $CF $CSX $DIA $DOW $DUST $EBAY $ELY $FAST $FDX $FEYE $GDX $GOLD $GS $HOG $LLY $MAT $MIK $NUGT $PAAS $SCHW $SLV $TEVA $TLT $TWTR $UA $UAA $URI https://t.co/uuhjcNwTHm,Options Locator,01/09/2020,0,Tweet,1,0
BKNG,"$BKNG Below Avg Volume
Daily appearances since 2010: 510
Close 5 days later ±:
Avg: 1.52
SD: 60.69
Worst: -323.49
Best: 165.88

10 days later:
Avg: 2.01
SD: 84.21
Worst: -323.47
Best: 207.00

30 days later:
Avg: -9.17
SD: 138.95
Worst: -710.91
Best: 478.14",Candlestick_stats,01/09/2020,0,Tweet,0,0
BKNG,"$BKNG Engulfing
Daily appearances since 2010: 101
Close 5 days later ±:
Avg: 13.83
SD: 47.63
Worst: -178.36
Best: 213.17

10 days later:
Avg: 17.18
SD: 64.88
Worst: -215.01
Best: 256.91

30 days later:
Avg: 36.24
SD: 90.75
Worst: -214.39
Best: 286.32",Candlestick_stats,01/09/2020,0,Tweet,0,0
BKNG,Strong #Business and #MarginOfSafety for #Booking Holdings Inc. $BKNG. Read how much it is #Undervalued here  https://t.co/bW6KjmuxL6,TheExtraIncome,01/09/2020,0,Tweet,4,0
BKNG,Rose Above Upper Bollinger Band today: $LMB $PFSI $BKNG $BABA ... https://t.co/AyIukUGmib,SwingTradeBot,01/09/2020,0,Tweet,0,0
BKNG,"RT @PoundingDaTable : *******ALERT********

Pounding The Table Episode 8 is now LIVE! 

Appreciate all the RT's and Shares. Make sure to subscribe.

https://t.co/9jwKR9MoWC
 
$TSLA $AAPL $SQ $SE $FUTU $LVGO $RKT $BIGC $STNE $BKNG $ROKU $SPOT $PINS $APPS $ISRG $MDB $ZM $DOCU $CRWD $SPX $LINK $ETSY",VishwaMitra,01/09/2020,0,Retweet,0,0
BKNG,#CONSUMERDISCRETIONARY sector value =  The most overvalued symbol is $BKNG.  The most undervalued is $YUM.  Check the link in our bio to see how we get our data.  #SectorSifter #XLY #Alpha #Trading #DayTrading #SwingTrading,alphaDog,01/09/2020,0,Tweet,7,0
BKNG,@IntrinsicInv Nice chart. This should be good news for $BKNG? As the European accommodation market is more boutique hotel vs chain like in the US for Expedia?,ROICinvestor,01/09/2020,0,Reply,0,1
BKNG,"RT @briefnorris : Disparities between economies where the pandemic is under control and where it is out of control can create fascinating distortions. For instance, consider that Meituan Dianping has now overtaken $BKNG to become the world's largest online travel giant by # of hotel nights booked.",Tom Xiong,01/09/2020,0,Retweet,0,0
BKNG,"This ONE stock goes up every year on the same dates... - https://t.co/ArJ2er6P2B

$BTC $MSFT $FB $NVDA $BYND $TWLO $BKNG $AMZN $GOOGL $BIDU $BABA $DIS $AAPL $GS $TSLA $NFLX $AMD $BA $CRM $LULU $ROKU",Exact Option Picks,01/09/2020,0,Tweet,0,0
BKNG,"This ONE stock goes up every year on the same dates... - https://t.co/rpxgxXp8bO

$BTC $MSFT $FB $NVDA $BYND $TWLO $BKNG $AMZN $GOOGL $BIDU $BABA $DIS $AAPL $GS $TSLA $NFLX $AMD $BA $CRM $LULU $ROKU",Exact Option Picks,01/09/2020,0,Tweet,0,0
BKNG,Are we gonna see sell-off in the end of the day again? $SPY $QQQ $VIX $BKNG,Alex_85S,01/09/2020,0,Tweet,0,0
BKNG,"This looks like one of your patented weekly $bkng setup @AnthonyOhayon ... fortunately I’m a known degenerate, so I haven’t hesitated loading the boat on weekly calls all the way up to 2100$ . Scaled up volume .",stoner {sports} CFO,01/09/2020,0,Tweet,0,1
BKNG,$BKNG met timid sellers @ 1955 but door is opened for 1990/2000 https://t.co/dufrrrUM8j,PIRATE BIGGS,01/09/2020,0,Tweet,0,0
BKNG,One of the more interesting data releases by Mastercard this year $BKNG $EXPE https://t.co/IFhKKcngy5,54th Parallel,01/09/2020,0,Tweet,0,0
BKNG,"$BKNG relonged weeklies at open. 

1931.21 confirms 1946.86 then 1950.7(very important area) https://t.co/pmgA81BgSn",TheTradingNinja[14+30=Lotto King],01/09/2020,0,Tweet,0,0
BKNG,There is also a clear long run opportunity for Airbnb to penetrate the leisure market but they will be going H2H with $BKNG $EXPE https://t.co/EBUyebDLZK,In Practise,01/09/2020,0,Reply,0,0
BKNG,"NEW INTERVIEW: Airbnb vs HomeAway Inventory Quality 

Availability and bookability of inventory is all that matters 

$BKNG $EXPE

https://t.co/FD50vv76zX https://t.co/ndSytdmKNz",In Practise,01/09/2020,1,Tweet,0,0
BKNG,"Stocks to trade watch list:
$ZM
$MELI
$AMZN
$SHOP
$DOCU
$CMG
$NFLX
$BKNG
$PENN
$NVDA
$TTD
$LI
$SQ
$PDD
$JNCE
$KODK",StocksToTradeNow,01/09/2020,0,Tweet,0,0
BKNG,"RT @briefnorris : Disparities between economies where the pandemic is under control and where it is out of control can create fascinating distortions. For instance, consider that Meituan Dianping has now overtaken $BKNG to become the world's largest online travel giant by # of hotel nights booked.",Joe Gambiste,01/09/2020,0,Retweet,0,0
BKNG,"RT @briefnorris : Disparities between economies where the pandemic is under control and where it is out of control can create fascinating distortions. For instance, consider that Meituan Dianping has now overtaken $BKNG to become the world's largest online travel giant by # of hotel nights booked.",Fernando,01/09/2020,0,Retweet,0,0
BKNG,"$BKNG enters an Uptrend because Momentum Indicator exceeded the 0 level on August 5, 2020. View odds for this and other indicators: https://t.co/DS7gXe1Of5 #BookingHoldings #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/B9BZDaEeki",Tickeron,01/09/2020,0,Tweet,10,0
BKNG,"RT @PoundingDaTable : *******ALERT********

Pounding The Table Episode 8 is now LIVE! 

Appreciate all the RT's and Shares. Make sure to subscribe.

https://t.co/9jwKR9MoWC
 
$TSLA $AAPL $SQ $SE $FUTU $LVGO $RKT $BIGC $STNE $BKNG $ROKU $SPOT $PINS $APPS $ISRG $MDB $ZM $DOCU $CRWD $SPX $LINK $ETSY",Duncan M. MacGregor,01/09/2020,0,Retweet,0,0
BKNG,"RT @PoundingDaTable : *******ALERT********

Pounding The Table Episode 8 is now LIVE! 

Appreciate all the RT's and Shares. Make sure to subscribe.

https://t.co/9jwKR9MoWC
 
$TSLA $AAPL $SQ $SE $FUTU $LVGO $RKT $BIGC $STNE $BKNG $ROKU $SPOT $PINS $APPS $ISRG $MDB $ZM $DOCU $CRWD $SPX $LINK $ETSY",Anthony,01/09/2020,0,Retweet,0,0
BKNG,"Disparities between economies where the pandemic is under control and where it is out of control can create fascinating distortions. For instance, consider that Meituan Dianping has now overtaken $BKNG to become the world's largest online travel giant by # of hotel nights booked.",Michael Norris,01/09/2020,3,Tweet,0,0
BKNG,"RT @PoundingDaTable : *******ALERT********

Pounding The Table Episode 8 is now LIVE! 

Appreciate all the RT's and Shares. Make sure to subscribe.

https://t.co/9jwKR9MoWC
 
$TSLA $AAPL $SQ $SE $FUTU $LVGO $RKT $BIGC $STNE $BKNG $ROKU $SPOT $PINS $APPS $ISRG $MDB $ZM $DOCU $CRWD $SPX $LINK $ETSY",Bharat Lakhwani,01/09/2020,0,Retweet,0,0
BKNG,"RT @PoundingDaTable : *******ALERT********

Pounding The Table Episode 8 is now LIVE! 

Appreciate all the RT's and Shares. Make sure to subscribe.

https://t.co/9jwKR9MoWC
 
$TSLA $AAPL $SQ $SE $FUTU $LVGO $RKT $BIGC $STNE $BKNG $ROKU $SPOT $PINS $APPS $ISRG $MDB $ZM $DOCU $CRWD $SPX $LINK $ETSY",Jeremy W.,01/09/2020,0,Retweet,0,0
BKNG,"RT @PoundingDaTable : *******ALERT********

Pounding The Table Episode 8 is now LIVE! 

Appreciate all the RT's and Shares. Make sure to subscribe.

https://t.co/9jwKR9MoWC
 
$TSLA $AAPL $SQ $SE $FUTU $LVGO $RKT $BIGC $STNE $BKNG $ROKU $SPOT $PINS $APPS $ISRG $MDB $ZM $DOCU $CRWD $SPX $LINK $ETSY",Jakob Tomita,01/09/2020,0,Retweet,0,0
BKNG,"RT @PoundingDaTable : *******ALERT********

Pounding The Table Episode 8 is now LIVE! 

Appreciate all the RT's and Shares. Make sure to subscribe.

https://t.co/9jwKR9MoWC
 
$TSLA $AAPL $SQ $SE $FUTU $LVGO $RKT $BIGC $STNE $BKNG $ROKU $SPOT $PINS $APPS $ISRG $MDB $ZM $DOCU $CRWD $SPX $LINK $ETSY",JEFFERY,01/09/2020,0,Retweet,0,0
BKNG,"RT @PoundingDaTable : *******ALERT********

Pounding The Table Episode 8 is now LIVE! 

Appreciate all the RT's and Shares. Make sure to subscribe.

https://t.co/9jwKR9MoWC
 
$TSLA $AAPL $SQ $SE $FUTU $LVGO $RKT $BIGC $STNE $BKNG $ROKU $SPOT $PINS $APPS $ISRG $MDB $ZM $DOCU $CRWD $SPX $LINK $ETSY",Jackson ??????,01/09/2020,0,Retweet,0,0
BKNG,"RT @PoundingDaTable : *******ALERT********

Pounding The Table Episode 8 is now LIVE! 

Appreciate all the RT's and Shares. Make sure to subscribe.

https://t.co/9jwKR9MoWC
 
$TSLA $AAPL $SQ $SE $FUTU $LVGO $RKT $BIGC $STNE $BKNG $ROKU $SPOT $PINS $APPS $ISRG $MDB $ZM $DOCU $CRWD $SPX $LINK $ETSY",Avi Mash? ??,01/09/2020,0,Retweet,0,0
BKNG,"*******ALERT********

Pounding The Table Episode 8 is now LIVE! 

Appreciate all the RT's and Shares. Make sure to subscribe.

https://t.co/9jwKR9MoWC
 
$TSLA $AAPL $SQ $SE $FUTU $LVGO $RKT $BIGC $STNE $BKNG $ROKU $SPOT $PINS $APPS $ISRG $MDB $ZM $DOCU $CRWD $SPX $LINK $ETSY",Pounding The Table,01/09/2020,13,Tweet,0,0
BKNG,"When’s $BKNG going to do a stock split? Should go up at least 5% on the news, no?",Foghorn Capital,01/09/2020,0,Tweet,0,0
BKNG,"RT @NegDiscountRt : Geoff of @FocusedCompound really likes $BKNG. 

LOONG $BKNG - I was just doing some reading this morning:

(CC: @TSOH_Investing who likes graphs like this) 

YT Link: 
https://t.co/K247HpsSaz https://t.co/WYLdunCTdu",Joe Gambiste,01/09/2020,0,Retweet,0,2
BKNG,"RT @NegDiscountRt : Geoff of @FocusedCompound really likes $BKNG. 

LOONG $BKNG - I was just doing some reading this morning:

(CC: @TSOH_Investing who likes graphs like this) 

YT Link: 
https://t.co/K247HpsSaz https://t.co/WYLdunCTdu",JoASH Rampas 4 Sabah CM,01/09/2020,0,Retweet,0,2
BKNG,251 Profit-Packed Option Trades Yearly--Delivered to Your Inbox Daily--FREE! https://t.co/aUItW214B2 $M $TJX $SQ $BKNG,Exact Option Picks,31/08/2020,0,Tweet,0,0
BKNG,"$BKNG update

About 160 pts since the breakout. Was able to climb over 1874. Hit the second target of 1949. Manage appropriately

$SPY $FB $AMZN $AAPL $NFLX $GOOG $TSLA $AMD $NVDA $MSFT $BA $GS $V $DKNG $SQ $CCL $NIO https://t.co/1ZoAk7EqEo",TradingZombie,31/08/2020,0,Tweet,0,0
BKNG,"@nuclear_bulp Let's predict the next split. My candidates are $BKNG, $NTFLX, $AMZN and $GOOGL.",Faris Zaher,31/08/2020,0,Reply,0,1
BKNG,"Our BIG MONEY WINNER for AUGUST
$QCOM 95C (1.50 --&gt; hit high of 21.00)

IF you want to make BIG MONEY, send an email to optionsmaster@hotmail.com to subscribe

$AAPL $AMZN $BABA $BKNG $CAT $BYND $FB $GOOGL $NVDA $NFLX $TSLA $SHOP $ROKU $COST $SPOT $LRCX $PTON $LVGO $ZM $DKNG",Big??Money,31/08/2020,1,Tweet,0,0
BKNG,"33. Wedgewood Partners:

Revisión y perspectivas de la cartera. Extenso comentario macroeconómico con foco en las implicaciones de las actuaciones de la FED. 

Comentarios sobre: $AAPL, $BKNG, $BMY, $FB, $FLT.

??  Rentabilidad YTD: +6,4%

https://t.co/7lEKqSCqxo https://t.co/ScP8AAwduK",Sergio Falla,31/08/2020,0,Reply,0,0
BKNG,RT @OptionsLocator : #InsideDay 8/31: $ABMD $ATVI $AXP $BKNG $CAG $CAKE $CCL $CRON $DDOG $DELL $DLTR $DNKN $DOW $EXPE $FB $KR $LLY $LVS $MA $MCD $MTCH $ON $PDD $PFE $PG $PLAY $RDFN $ROKU $TDOC $TTD $TXN $UBER $URBN $V $VEEV $WDAY $WIX $WYNN $XLNX $XLP $XOM $YUM https://t.co/EWNUMWvyWT,CJ,31/08/2020,0,Retweet,1,0
BKNG,#InsideDay 8/31: $ABMD $ATVI $AXP $BKNG $CAG $CAKE $CCL $CRON $DDOG $DELL $DLTR $DNKN $DOW $EXPE $FB $KR $LLY $LVS $MA $MCD $MTCH $ON $PDD $PFE $PG $PLAY $RDFN $ROKU $TDOC $TTD $TXN $UBER $URBN $V $VEEV $WDAY $WIX $WYNN $XLNX $XLP $XOM $YUM https://t.co/EWNUMWvyWT,Options Locator,31/08/2020,1,Tweet,1,0
BKNG,"$BKNG Bearish Harami
Daily appearances since 2010: 3
Close 5 days later ±:
Avg: -32.77
SD: 77.90
Worst: -121.97
Best: 21.87

10 days later:
Avg: -64.90
SD: 106.61
Worst: -167.78
Best: 45.09

30 days later:
Avg: -80.50
SD: 140.33
Worst: -231.15
Best: 46.50",Candlestick_stats,31/08/2020,0,Tweet,0,0
BKNG,"$BKNG Below Avg Volume
Daily appearances since 2010: 509
Close 5 days later ±:
Avg: 1.38
SD: 60.66
Worst: -323.49
Best: 165.88

10 days later:
Avg: 1.72
SD: 84.04
Worst: -323.47
Best: 207.00

30 days later:
Avg: -9.17
SD: 138.95
Worst: -710.91
Best: 478.14",Candlestick_stats,31/08/2020,0,Tweet,0,0
BKNG,"Some companies just don't allow shares to be pledged for personal loans. I think that's probably the right policy.

$BKNG https://t.co/3RfkrsSlen",AR-622 Module Containment Rework Project,31/08/2020,0,Tweet,0,0
BKNG,$UAL $NCLH $BKNG United Waves Bye-Bye to the Loathed $200 Ticket-Change Fee https://t.co/9MITI3WVaU,"Yusuf Hameed, MD",31/08/2020,0,Tweet,0,0
BKNG,"Oversold on Hourly  
https://t.co/2Hf0ZbjpKC 
$IIPR  125.07  to 123.68 
$V  215.96  to 212.17 
$LYFT  30.87  to 29.92 
$CCL  17.32  to 16.70 
$BKNG  1936.50  to 1914.38 
$NOW  490.00  to 481.38 
$AL  31.87  to 31.03",sleekOptions,31/08/2020,0,Tweet,0,0
BKNG,"$TSLA UP 70+% since announcing stock split recently. Stock split makes stock price more affordable to most attracting buyers seems like a proven way to boost company's valuation very quickly lol imo.
Who will play the same game next? $AMZN $FB $SHOP $MELI $BKNG https://t.co/Ie60jRJqfY",SuperDuper Investor,31/08/2020,2,Tweet,0,0
BKNG,"RT @OMillionaires : Some implied moves for #earnings next week(3of3):

$ABMD 12.0%
$AAXN 14.4%
$BKNG 5.8%
$FSLR 7.5%
$GH 14.3%
$CLX 5.9%
$RACE 5.2%
$GPN 7.8%
$MCK 6.0%
$SPCE 15.3%
$TREX 11.1%
$CYBR 9.4%
$RL 10.8%
$TREE 12.7%
$ANET 8.5%
$OLED 9.1%
$WW 14.2%
$CDLX 21.2%
$MHCP 5.8%
$NVTA 16.6%",Joe Gambiste,31/08/2020,0,Retweet,1,0
BKNG,"RT @NegDiscountRt : Geoff of @FocusedCompound really likes $BKNG. 

LOONG $BKNG - I was just doing some reading this morning:

(CC: @TSOH_Investing who likes graphs like this) 

YT Link: 
https://t.co/K247HpsSaz https://t.co/WYLdunCTdu",Andrew M. Kuhn,31/08/2020,0,Retweet,0,2
BKNG,"RT @OMillionaires : Some implied moves for #earnings next week(2of3):

$YETI 10.7%
$BHC 9.1%
$UBER 8.5%
$TTD 11.4%
$DDOG 12.3%
$STMP 17.5%
$GWPH 10.4%
$ZG 14.8%
$NET 16.6%
$BKNG 5.8%
$AYX 12.9%
$YELP 12.3%
$ILMN 7.1%
$TTWO 8.0%
$CHGG 17.7%
$SEDG 14.9%
$RNG 8.2%
$AMRN 11.3%
$ETSY 12.4%
$FSLY 16.8%",Joe Gambiste,31/08/2020,0,Retweet,1,0
BKNG,"Geoff of @FocusedCompound really likes $BKNG. 

LOONG $BKNG - I was just doing some reading this morning:

(CC: @TSOH_Investing who likes graphs like this) 

YT Link: 
https://t.co/K247HpsSaz https://t.co/WYLdunCTdu",AR-622 Module Containment Rework Project,31/08/2020,3,Tweet,0,2
BKNG,Travels Stocks Flying High $CRM $DRI $HIL $LVS $MAR $MGM $ADBE $EXPE $MSFT $SBUX $WYNN $BKNG https://t.co/Kz3aW5p0PS,TalkMarkets,31/08/2020,0,Tweet,0,0
