Symbol,Text,Name,Date,Retweets,Tweet Type,Hashtags,Mentions,Media Type
SPOT,"Don‘t mess with the bears. Don’t miss our new @welt Podcast #deffnerundzschaepitz. You can find that on Apple Podcast, Spotify, Google Podcast or wherever good podcasts can be found. @ Berlin, Germany https://t.co/ljgGuU93bn",Holger Zschaepitz,08/04/2020,2,Tweet,1,1,
SPOT,$SPOT first move higher. https://t.co/Ie4mdou01G,Stocktwits,29/04/2020,1,Tweet,0,0,
SPOT,"RT @OpenOutcrier : $SPOT Joe Rogan’s podcast is becoming a Spotify exclusive - TheVerge

https://t.co/pDE6dkU7Ag",Stocktwits,19/05/2020,0,Retweet,0,0,
SPOT,Can You Hear It? Spotify Is Making a Major Upside Breakout via @BruceKamich https://t.co/abVpCLKJ5g,Jim Cramer,19/05/2020,1,Tweet,0,1,
SPOT,I have been a huge fan of Spotify all along. makes sense... https://t.co/oz7B2eJrLE,Jim Cramer,20/05/2020,1,Tweet,0,0,
SPOT,"Despite Warner’s strong debut, the market still values it at a notable discount to Spotify https://t.co/OQqQ5Iih5l",WSJ Markets,04/06/2020,1,Tweet,0,0,
SPOT,Good to see Spotify getting its due,Jim Cramer,17/06/2020,4,Tweet,0,0,
SPOT,"Kim Kardashian West Signs Exclusive Podcast Deal With Spotify

$SPOT ? 2.9% pre-market.
https://t.co/YFwmN9FplD",Stocktwits,18/06/2020,15,Tweet,0,0,
SPOT,"Spotify's market cap is over $40B.  
 
$SPOT ? 9% https://t.co/ai6Uy2hEuW",Stocktwits,18/06/2020,15,Tweet,0,0,photo
SPOT,Paylocity cleared a buy point Wednesday and Spotify soared to a new high $PCTY $SPOT $WST https://t.co/fe8FgEzS3R,Investors.com,18/06/2020,2,Tweet,0,0,
SPOT,"Spotify’s Murderers’ Row 
 
$SPOT is up 53% since it’s podcast acquisition spree began. 
 
Read more: https://t.co/rFcs0crkWH https://t.co/85Gtd1g22e",Stocktwits,18/06/2020,29,Tweet,0,0,photo
SPOT,"RT @Stocktwits : Spotify’s Murderers’ Row 
 
$SPOT is up 53% since it’s podcast acquisition spree began. 
 
Read more: https://t.co/rFcs0crkWH https://t.co/85Gtd1g22e",Stocktwits,19/06/2020,0,Retweet,0,0,photo
SPOT,"Spotify is already up 25% this week.  
 
$SPOT ? 3.8% pre-market. https://t.co/In7PolDuzV",Stocktwits,19/06/2020,10,Tweet,0,0,photo
SPOT,$SPOT https://t.co/wGQBtCjxhV,Stocktwits,19/06/2020,24,Tweet,0,0,photo
SPOT,"Spotify is up another 8%.  
 
$SPOT ? 70% YTD. https://t.co/k8QvzE26kR",Stocktwits,23/06/2020,14,Tweet,0,0,animated_gif
SPOT,"RT @TheStreet : .@JimCramer likes Spotify, but he's quick to say it's still no FAANG stock https://t.co/Av7JReCgDY",Jim Cramer,23/06/2020,0,Retweet,0,1,
SPOT,What Next for Spotify and Its Podcasting-Infused Momentum? @BruceKamich takes a look: https://t.co/vUzFBnKU6Z,Jim Cramer,23/06/2020,2,Tweet,0,1,
SPOT,"Proprietary equity trader and co-author of “The Lifecycle Trade” Kathy Donnelly joins @IBD_Irusha #investingwithIBD podcast this week to discuss current markets and post-analysis trades. Plus, we chat $SPOT, $PING $TWLO Check it out here! --&gt; https://t.co/nbkaKJjFS6 https://t.co/hlN54Jgqzk",Investors.com,25/06/2020,8,Tweet,1,1,video
SPOT,"Proprietary equity trader and co-author of “The Lifecycle Trade” Kathy Donnelly joins @IBD_Irusha #investingwithIBD podcast this week to discuss current markets and post-analysis trades. Plus, we chat $SPOT, $PING $TWLO. --&gt; https://t.co/nbkaKJjFS6 https://t.co/Ihyq7AI6fT",Investors.com,25/06/2020,0,Tweet,1,1,video
SPOT,"Proprietary equity trader and co-author of “The Lifecycle Trade” Kathy Donnelly joins @IBD_Irusha #investingwithIBD podcast this week to discuss current markets and post-analysis trades. Plus, we chat $SPOT, $PING $TWLO Check it out here! --&gt; https://t.co/nbkaKJjFS6 https://t.co/bvmXyhYZRb",Investors.com,26/06/2020,0,Tweet,1,1,photo
SPOT,"Proprietary equity trader and co-author of “The Lifecycle Trade” Kathy Donnelly joins @IBD_Irusha #investingwithIBD podcast this week to discuss current markets and post-analysis trades. Plus, we chat $SPOT, $PING $TWLO Check it out here! --&gt; https://t.co/nbkaKJjFS6 https://t.co/EqhRGMq0Iw",Investors.com,26/06/2020,3,Tweet,1,1,video
SPOT,"Proprietary equity trader and co-author of “The Lifecycle Trade” @KGD_Investor joins @IBD_Irusha #investingwithIBD podcast this week to discuss current markets and post-analysis trades. Plus, we chat $SPOT, $PING $TWLO. --&gt; https://t.co/nbkaKJjFS6 https://t.co/pjZZTqNtw0",Investors.com,27/06/2020,3,Tweet,1,2,photo
SPOT,"Spotify stock has run up on podcast investments, even as the payoff remains distant https://t.co/CpCEGWTcVd",WSJ Markets,30/06/2020,1,Tweet,0,0,
SPOT,"Spotify's podcasting deals with Joe Rogan, Kim Kardashian and DC comics have boosted the music streamer's market value by 64%. But revenue estimates for next year have gone up only 2%, making the payoff unclear, @djtgallagher writes for @WSJheard - https://t.co/Yn9F1KOU9a",WSJ Markets,30/06/2020,0,Tweet,0,2,
SPOT,"Spotify Is Planning On Becoming A Competitor For Youtube

$SPOT https://t.co/gqNDGXMVy0",Stocktwits,02/07/2020,25,Tweet,0,0,
SPOT,"Spotify and Universal Music Group Ink Multi-Year Global Licensing Deal

$SPOT ? 5% pre-market
https://t.co/f9kf0y7y31",Stocktwits,22/07/2020,8,Tweet,0,0,
SPOT,"Since I'm never going to do it myself, here's my billion-dollar startup idea for someone to take:

A company that will take your playlist on Spotify, and then send it as a gift to someone on a cassette alongside a Walkman. People would love that.",Joe Weisenthal,23/07/2020,10,Tweet,0,0,
SPOT,Documents reveal the behind-the-scenes battle between Spotify and Apple that lead to an antitrust investigation https://t.co/dcrUCYJO4H by @DanielHowley https://t.co/LQGRmukJBC,Yahoo Finance,03/08/2020,5,Tweet,0,1,photo
SPOT,Documents reveal the behind-the-scenes battle between Spotify and Apple that lead to an antitrust investigation https://t.co/dcrUCYJO4H by @DanielHowley https://t.co/kcUt5VdQfI,Yahoo Finance,04/08/2020,3,Tweet,0,1,photo
SPOT,"GPS, Spotify, Pokémon Go: In On Tech today, our readers tell us about the tech that makes their lives better https://t.co/tjcKkt5rd7",NYT Business,05/08/2020,3,Tweet,0,0,
SPOT,Found a typo on Spotify. Unless there’s a car called a Thumderbird. https://t.co/ZpMX0lVSGZ,Joe Weisenthal,07/08/2020,2,Tweet,0,0,photo
SPOT,$SPOT engagement has recovered to pre-COVID levels (even as commute times have not fully recovered) with 63m users now listening to podcasts vs. 34m a year ago.,Stephanie Link,10/08/2020,6,Tweet,0,0,
SPOT,"Tech stocks hit: Spotify rebounds bullishly, gold tarnished, time to Zoom out? $SPOT $GLD $SLV $ZM https://t.co/2HkRSetcbW",Investors.com,11/08/2020,3,Tweet,0,0,
SPOT,"RT @IBD_ECarson : Futures rise modestly; investors go bananas for Tesla stock split, Moderna rallies on U.S. vaccine deal https://t.co/WME7QADE19 $AAPL $TSLA $MRNA $SPOT $ZM https://t.co/AUtdLYy0wq",Investors.com,12/08/2020,0,Retweet,0,0,animated_gif
SPOT,A 30 percent commission on apps has proved hugely consequential for Apple. But companies like Epic Games and Spotify are pushing back. https://t.co/cLk6umpZRj,NYT Business,15/08/2020,3,Tweet,0,0,
SPOT,A 30 percent commission on apps has proved hugely consequential for Apple. But companies like Epic Games and Spotify are pushing back. https://t.co/oCETKv1wQo,NYT Business,15/08/2020,15,Tweet,0,0,
SPOT,"RT @MylesUdland : I wrote about Shopify and didn't once write ""Spotify."" 

Plz congratulate. 

https://t.co/kl3JzIKURz",Joe Weisenthal,17/08/2020,0,Retweet,0,0,
SPOT,RT @andrewrsorkin : TikTok’s deal w/ @unitedmasters to allow artists to distribute their songs directly from the app to streaming services like Spotify + Apple Muisc is a big win for independent artists who keep control of their music. Also huge win for @SteveStoute: https://t.co/ezIHxnptHd,NYT Business,17/08/2020,0,Retweet,0,2,
SPOT,"Spotify has been on a winning streak with the acquisition of Joe Rogan’s incredibly popular podcast, along with exclusive deals with Kim Kardashian and DC Comics. https://t.co/oZFkcuTwD9 https://t.co/h9rfwZPwfr",CNBC,21/08/2020,6,Tweet,0,0,video
SPOT,"Spotify has been on a winning streak with the acquisition of Joe Rogan’s incredibly popular podcast, along with exclusive deals with Kim Kardashian and DC Comics. https://t.co/oZFkcuBVLB https://t.co/jWQcjd3RLY",CNBC,22/08/2020,5,Tweet,0,0,video
SPOT,The Spotify algo knows what’s up. CC @DavidBeckworth https://t.co/7JPdR1frNL,Joe Weisenthal,22/08/2020,2,Tweet,0,1,photo
SPOT,"Spotify has been on a winning streak with the acquisition of Joe Rogan’s incredibly popular podcast, along with exclusive deals with Kim Kardashian and DC Comics. https://t.co/oZFkcuTwD9 https://t.co/wuV9wFNkAu",CNBC,29/08/2020,11,Tweet,0,0,video
