Symbol,Text,Name,Date,Favorites,Retweets,Hashtags,Mentions,Media Type
LUV,"???? JAMES BOND $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $hal $lulu $x https://t.co/sAahpt2Nc2",Sam rothstein,01/09/2020,2,0,0,0,video
LUV,"???? JAMES BOND $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $hal https://t.co/JSy0ape6Yo",Ben Johnson,01/09/2020,1,0,0,0,video
LUV,"As Chinese Airline Stocks Outfly U.S. Airlines, Trump Floats Stimulus - $AAL $LUV $SAVE #Airline #Stocks #Trump - via @CapitalWatchCom https://t.co/4RqF9MHSO8",CapitalWatch,01/09/2020,0,0,3,1,
LUV,"RT @Samroth61562816 : ???? Guy Adami $DXY ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $gold $race $hal $gush https://t.co/cgHVGFaK1q",NG,01/09/2020,0,0,0,0,video
LUV,$AAL $UAL $LUV $DAL $SAVE https://t.co/WnFH9UfZMR,"0,000,000.00",01/09/2020,0,0,0,0,
LUV,"RT @Samroth61562816 : ???? SUPPORT USA $GOLD MINERS ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $hal https://t.co/FHzWjRr2Pz",Fillipino Forex Champion,01/09/2020,0,0,0,0,video
LUV,"???? Guy Adami $DXY ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $gold $race $hal $gush https://t.co/cgHVGFaK1q",Sam rothstein,01/09/2020,2,1,0,0,video
LUV,"???? Jerome Powell $DXY ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $gold $race $hal $gush https://t.co/hmzeLqS4eY",Sam rothstein,01/09/2020,0,0,0,0,video
LUV,"Goldman Sachs $DXY

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $apha $tops $save $sbux $luv $nkla $jblu $pfe $gnus $mgm https://t.co/VXMzoKO5SF",Sam rothstein,01/09/2020,1,0,0,0,photo
LUV,"STOP losing out on so much potential gains by using Robinhood and only being able to trade for 9 hours a day. 
GET Webull and trade for 16 HOURS a day! 
Sign up here for 2 free stocks worth $12-$1400!

https://t.co/YUdNrXASKE
-

$luv $mro $jblu $mgm $nkla $xom $mfa $gush p",Rayford Sullivan,01/09/2020,0,0,0,0,
LUV,"RT @Samroth61562816 : ???? Jim Cramer $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $hal $gush https://t.co/3csvei91RM",Ben Johnson,01/09/2020,0,0,0,0,video
LUV,"???? Jim Cramer $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $hal $gush https://t.co/3csvei91RM",Sam rothstein,01/09/2020,2,1,0,0,video
LUV,"Tuesday's Top Flow in #industrial sector, Buy Flow &amp; Sell Flow $UNP $MMM $FDX $NOC $CMI $AME $ITW $DHR $EMR $SWK $BA $DE $CAT $GE $CSX $WM $RSG $EFX $LUV $HON #stock #stocks #StockMarket #Investment #investing https://t.co/5JE2nlrW3B https://t.co/ybEVPREhLR",Super Stocks,01/09/2020,0,0,6,0,photo
LUV,"???? ""Mr Wonderful"" $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $hal https://t.co/3dEsYvdn2Y",Sam rothstein,01/09/2020,0,0,0,0,video
LUV,"$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu 

Join our trading chat
https://t.co/9WRT0Iwqnp",Monika H. Johnson,01/09/2020,0,0,0,0,
LUV,"Tomorrow’s watch list:
$DKNG
$RKT
$DIS
$SBUX
$TSLA
$LUV
$UAL
$AMC
$DAL
$PK",EddieStocks,01/09/2020,5,1,0,0,
LUV,"RT @Samroth61562816 : ???? SUPPORT USA $GOLD MINERS ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $hal https://t.co/FHzWjRr2Pz",Daniel Stern,01/09/2020,0,0,0,0,video
LUV,"RT @Samroth61562816 : ???? SUPPORT USA $GOLD MINERS ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $hal https://t.co/FHzWjRr2Pz",Ben Johnson,01/09/2020,0,0,0,0,video
LUV,"???? SUPPORT USA $GOLD MINERS ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $hal https://t.co/FHzWjRr2Pz",Sam rothstein,01/09/2020,3,3,0,0,video
LUV,"Get real calls by real pro. . Everyone should  join here  for good  profit...  https://t.co/9WRT0Iwqnp

$MGM $ZM $BMY $C $WMT $LVS $DKNG $LUV $WORK $CSCO $KO $FCX $XOM $SBUX $INO $KTOS $BYND $KSS $WDC  $MAT $ET $DIS $PYPL $V $ATVI $GOLD $WYNN $LYFT $WKHS $RCL $NLOK $GS $M $DOCU",Monika H. Johnson,01/09/2020,0,0,0,0,
LUV,"RT @Samroth61562816 : ???? USA $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $tif $eurusd $hal https://t.co/8xBBWWns77",Fillipino Forex Champion,01/09/2020,0,0,0,0,video
LUV,"RT @Samroth61562816 : ???? USA $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $tif $eurusd $hal https://t.co/8xBBWWns77",Daniel Stern,01/09/2020,0,0,0,0,video
LUV,"RT @Samroth61562816 : ???? USA $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $tif $eurusd $hal https://t.co/8xBBWWns77",Ben Johnson,01/09/2020,0,0,0,0,video
LUV,"???? USA $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $tif $eurusd $hal https://t.co/8xBBWWns77",Sam rothstein,01/09/2020,3,3,0,0,video
LUV,"???? JAMES BOND $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $tif $eurusd https://t.co/jvUw082Wcn",Sam rothstein,01/09/2020,0,0,0,0,video
LUV,"???? DIE HARD $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $tif $eurusd https://t.co/0NPQwFGX6o",Sam rothstein,01/09/2020,0,0,0,0,video
LUV,"???? TURKEY CENTRAL BANK $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $tif https://t.co/xK7mgW8wUq",Sam rothstein,01/09/2020,0,0,0,0,photo
LUV,"???? INDIA CENTRAL BANK $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $tif https://t.co/xL1cZrMPje",Sam rothstein,01/09/2020,0,0,0,0,video
LUV,"???? CENTRAL BANK $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $tif $gush https://t.co/tUO47Qw6rD",Sam rothstein,01/09/2020,0,0,0,0,video
LUV,$AAPL $MSFT $AMZN $GOOGL $TSLA $FB $PENN $NVDA $ADBE $PYPL $AMD $ZM $BA $SQ $TWTR $LULU $WMT $DIS $BABA $NFLX $DKNG $SPCE $ALK $LUV $UAL $DAL $AAL $JBLU,Jordan Johnson,01/09/2020,0,0,0,0,
LUV,"???? Jerome Powell $DXY ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $tif $gush https://t.co/iZmq2FaS2n",Sam rothstein,01/09/2020,0,0,0,0,video
LUV,"RT @gualestrit : Trump: ""Ayudaré a las aerolíneas afectadas por la caída del tráfico""

$AAl $DAL $UAL $LUV",José Rios,01/09/2020,0,0,0,0,
LUV,"???? GUY ADAMI $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $tif $eurusd https://t.co/iuaoVd7vmv",Sam rothstein,01/09/2020,1,0,0,0,video
LUV,"$GLD Resistance Now Support

$gdx $gold $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $tif https://t.co/ewAOX7ckNu",Sam rothstein,01/09/2020,1,0,0,0,photo
LUV,"@levon4real @SouthwestAir #BoycottSouthwestAir
#Boycott @PHXSkyHarbor 
$LUV",SouthwestSucksBoycottSWAir,01/09/2020,0,0,2,3,
LUV,"RT @OpenOutcrier : RECAP 9/1 Chatter:
$T + Xandr unit sale
$ABBV - House Oversight subpoene
$MYL - FDA Warn India Mfg
$AAL $DAL $LUV $UAL $BA + Trump help coming
$DGX - FL Dept health cut ties
$WLL ? Emerges Ch 11

Live Breaking trading news
https://t.co/yChRCoaR8v",Time=Best Stock,01/09/2020,0,0,0,0,
LUV,$LUV https://t.co/jo6RkLe38K,Al,01/09/2020,2,0,0,0,photo
LUV,"STOP losing out on so much potential gains by using Robinhood and only being able to trade for 9 hours a day. 
GET Webull and trade for 16 HOURS a day! 
Sign up here for 2 free stocks worth $12-$1400!

https://t.co/YUdNrXASKE
-

$luv $mro $jblu $mgm $nkla $xom $mfa $gush e",Rayford Sullivan,01/09/2020,0,0,0,0,
LUV,"RT @Samroth61562816 : ???? PRESIDENT TRUMP $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $tif https://t.co/p5cqpooTU9",AJ???? ??????????????,01/09/2020,0,0,0,0,video
LUV,"RT @Samroth61562816 : $GLD Resistance Now Support

$gdx $gold $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $tif https://t.co/LOpbkVXoGK",Daniel Stern,01/09/2020,0,0,0,0,photo
LUV,"$GLD Resistance Now Support

$gdx $gold $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $tif https://t.co/LOpbkVXoGK",Sam rothstein,01/09/2020,2,1,0,0,photo
LUV,"RECAP 9/1 Chatter:
$T + Xandr unit sale
$ABBV - House Oversight subpoene
$MYL - FDA Warn India Mfg
$AAL $DAL $LUV $UAL $BA + Trump help coming
$DGX - FL Dept health cut ties
$WLL ? Emerges Ch 11

Live Breaking trading news
https://t.co/yChRCoaR8v",Open Outcrier,01/09/2020,6,2,0,0,
LUV,"$TSLA $TSLAQ $F $WEN $SBUX 
$AA $AAL $LUV $DAL $QCOM 
$TWTR $DIS $SBUX $GE $FB $FB 
$JCP ""Burlington"" ""Macy's"" 
Q-Continuum and Q-ness and John De Lancie and #StarGirlErica 
#StarTrekPicard #StandForSophie #StarTrek #standwithsophie #StarTrekLowerDecks #StarTrekVOY ????????????",??? ??? ?? ?? ??,01/09/2020,0,0,7,0,
LUV,"???? PRESIDENT TRUMP $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $tops $save $sbux $luv $jblu $dxy $race $tif https://t.co/p5cqpooTU9",Sam rothstein,01/09/2020,2,1,0,0,video
LUV,"RT @gualestrit : Trump: ""Ayudaré a las aerolíneas afectadas por la caída del tráfico""

$AAl $DAL $UAL $LUV",jose vicente forner,01/09/2020,0,0,0,0,
LUV,"$TRNX .04
Turkey Comissioning
WED Price Target .055
7% ROYALTY
FOR FIVE YEARS
TRNF MAGNEGAS
Peter Molloy
https://t.co/erd5Ng3e7n
$NFLX $AAL $INTC $AMD $T $ZM $TEAM $ROKU $MRNA $DXLG $UAL $LUV $VBIV $ETFM $BANT $X $MAR $ISRG $TEAM $ABT $MJ $SMG $WMT $FSLY $F $GM
$PLAN $IMUX https://t.co/fFkPs3bdvl",Chester Cook,01/09/2020,2,1,0,0,photo
LUV,"???? JIM CRAMER $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $apha $tops $save $sbux $luv $jblu $dxy $race $tif https://t.co/QbkZNXli2I",Sam rothstein,01/09/2020,0,0,0,0,video
LUV,"RT @Samroth61562816 : ???? USA $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $apha $tops $save $sbux $luv $jblu $dxy $race $tif $docu https://t.co/blH903zPaP",Ben Johnson,01/09/2020,0,0,0,0,video
LUV,"???? USA $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $apha $tops $save $sbux $luv $jblu $dxy $race $tif $docu https://t.co/blH903zPaP",Sam rothstein,01/09/2020,2,1,0,0,video
LUV,$BA $DAL $LUV $AAL  $BLUE https://t.co/R55JCpcP6T,naashonomics,01/09/2020,0,0,0,0,
LUV,"???? WHY MINE $GOLD? ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $apha $tops $save $sbux $luv $jblu $dxy $race $tif https://t.co/SJ7AdJvLpV",Sam rothstein,01/09/2020,0,0,0,0,video
LUV,"RT @Samroth61562816 : ???? DIE HARD $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $apha $tops $save $sbux $luv $nkla $jblu $dxy $race https://t.co/92jlWMiKT4",The End Times News News,01/09/2020,0,0,0,0,video
LUV,Trump hints at more airline relief (NASDAQ:AAL) | Seeking Alpha https://t.co/4Mt2SkuLQX | $DKNG  $MGM $LVS $SHLL $BAC $CCL  $AAL $BA $SAVE $KODK $BYD $NCLH $RCL $SPX $NDX $SPY $DAL $UAL $LUV $JBLU $ALK,EUROPEAN TRADERS,01/09/2020,1,0,0,0,
LUV,"STOP losing out on so much potential gains by using Robinhood and only being able to trade for 9 hours a day. 
GET Webull and trade for 16 HOURS a day! 
Sign up here for 2 free stocks worth $12-$1400!

https://t.co/YUdNrXSu9e
-

$luv $mro $jblu $mgm $nkla $xom $mfa $gush d",Rayford Sullivan,01/09/2020,0,0,0,0,
LUV,"$AAL $UAL $DAL anunciaron que se dejará de cobrar la tarifa por cambio de vuelo, esta nueva medida les haría competir con aerolíneas de bajo como como $LUV. ¿Cuál crees que sea el efecto en el sector? $JETS 
https://t.co/clRDhGsVsz",BlackBull Advisors,01/09/2020,4,0,0,0,
LUV,"https://t.co/vdo8FljeGg
@SouthwestAir $LUV",StocksDiscovery,01/09/2020,0,0,0,1,
LUV,God help us. He must be on vacation this year. ----- $AAL $DAL $LUV - Trump hints at more airline relief https://t.co/RXAHZqTxTh,Ol Chiefy 2020,01/09/2020,0,0,0,0,
LUV,"RT @FixedGuru : #imo this is call #wild for #AmericanAirlines $aal heavy volume, great day for seller of put options $luv $dal $jblu https://t.co/SGkxXHDn8s",Joe Gambiste,01/09/2020,0,0,3,0,photo
LUV,"Y última compra del día,
?? Una aerolínea que lleva tiempo haciéndolo bien, aunque ha sido afectada muy mucho por el coronavirus. 

Entra en mi cartera 

 #SouthwestAirlines $LUV",Sweet Bolsa????,01/09/2020,5,0,1,0,
LUV,"RT @gualestrit : Trump: ""Ayudaré a las aerolíneas afectadas por la caída del tráfico""

$AAl $DAL $UAL $LUV",Erick Herrera,01/09/2020,0,0,0,0,
LUV,"Most profitable trading chat room. 460% profits in an hour... https://t.co/wmKH3c1MzG

$OCGN  $SQQQ $TTNP  $VZ $NOK  $GDX $UGAZ  $IQ  $NCLH  $UAL $F $OPK $TQQQ  $T   $C $AVEO  $GERN $RTTR $ZNGA $LUV  $OXY $NAVB $GE $GHSI  $IWM  $HTZ $XOM $PFE $CRMD https://t.co/Se5tjQT78B",Connie T. Cole,01/09/2020,0,0,0,0,photo
LUV,"RT @Samroth61562816 : ???? WHY MINE USA $GOLD? ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $apha $tops $save $sbux $luv $jblu $dxy $race $tif https://t.co/Lk6FOJKolD",Sam rothstein,01/09/2020,0,0,0,0,video
LUV,"???? WHY MINE USA $GOLD? ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $apha $tops $save $sbux $luv $jblu $dxy $race $tif https://t.co/Lk6FOJKolD",Sam rothstein,01/09/2020,1,1,0,0,video
LUV,"RT @gualestrit : Trump: ""Ayudaré a las aerolíneas afectadas por la caída del tráfico""

$AAl $DAL $UAL $LUV",Fernando Sotres,01/09/2020,0,0,0,0,
LUV,"Most profitable trading chat room. 460% profits in an hour.. https://t.co/wmKH3c1MzG

$BIOC $CCL $TOPS $KTOV $TLRY $GM $MH $UAL $F $SIRI $OPK $TQQQ $T $C $AVEO $GERN $RTTR $ZNGA $LUV  $XOM $GHSI  $IWM $HTZ $KNDI $MICT $NKLA $STC $ARA $PFE $WFC $CRON $BAC $UBER $MGM $PENN https://t.co/ZY6DtkIaWY",Connie T. Cole,01/09/2020,0,0,0,0,photo
LUV,"???? USA $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $apha $tops $save $sbux $luv $nkla $jblu $dxy $race $gm https://t.co/353HIKiqTK",Sam rothstein,01/09/2020,1,0,0,0,video
LUV,"RT @gualestrit : Trump: ""Ayudaré a las aerolíneas afectadas por la caída del tráfico""

$AAl $DAL $UAL $LUV",Razor Musk,01/09/2020,0,0,0,0,
LUV,"Spirit announces nonstop flights from Las Vegas to Orange County, California | KSNV https://t.co/pHav8PrvkC | $DKNG  $MGM $LVS $PENN $SHLL $BAC $CCL  $AAL $BA $SAVE $KODK $BYD $NCLH $RCL $SPX $NDX $SPY $DAL $UAL $LUV $JBLU $ALK",EUROPEAN TRADERS,01/09/2020,0,0,0,0,
LUV,Spirit Airlines makes Orange County its newest destination https://t.co/st6SZpvSal | $DKNG  $MGM $LVS $SHLL $BAC $CCL  $AAL $BA $SAVE $KODK $BYD $NCLH $RCL $SPX $NDX $SPY $DAL $UAL $LUV $JBLU $ALK,EUROPEAN TRADERS,01/09/2020,0,0,0,0,
LUV,"RT @GrnBulls : **AIRLINE STOCKS MOVE HIGHER FOLLOWING REPORT TRUMP ON TUES. INDICATED THE ADMIN. WOULD HELP AIRLINES FACING SHARP DOWNTURNS IN TRAFFIC, OFFERED NO FURTHER DETAILS

-REUTERS

$JETS $ALK, $LUV, $DAL, $JBLU, $UAL, $SAVE, $AAL",t,01/09/2020,0,0,0,0,
LUV,"RT @gualestrit : Trump: ""Ayudaré a las aerolíneas afectadas por la caída del tráfico""

$AAl $DAL $UAL $LUV",José Ignacio Guarino Martinez,01/09/2020,0,0,0,0,
LUV,"RT @Samroth61562816 : ???? JAMES BOND $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $apha $tops $save $sbux $luv $nkla $jblu $dxy $race https://t.co/7JxrM2r1po",Sam rothstein,01/09/2020,0,0,0,0,video
LUV,Ummm I am new at this but I think this might be a flag? $TSLA $AAL $NIO $KODK $JILL $ZM $TEAM $ROKU $MRNA $UAL $LUV $ETFM $X $MAR $ISRG $TEAM $ABT $SMG $WMT $FSLY $F $GM $INTC $TWTR $AMD $T $WMT $HD $IBM $KO $CRWD $GS https://t.co/2EZ7pan0AJ,Pablito,01/09/2020,1,0,0,0,photo
LUV,"???? JAMES BOND $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $apha $tops $save $sbux $luv $nkla $jblu $dxy $race https://t.co/7JxrM2r1po",Sam rothstein,01/09/2020,1,1,0,0,video
LUV,"???? DIE HARD $GOLD ????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $apha $tops $save $sbux $luv $nkla $jblu $dxy $race https://t.co/92jlWMiKT4",Sam rothstein,01/09/2020,1,1,0,0,video
