Symbol,Text,Name,Date,Favorites,Retweets,Tweet Type,,Hashtags,Mentions,Media Type
GILD,RT @mediasentiment : $GILD  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 2134,Trading Derivatives,30/08/2020,0,0,Retweet,,5,0,
GILD,$GILD  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 2134,Media Sentiment®,30/08/2020,0,1,Tweet,,5,0,
GILD,"$GILD
???????????(??????????)?????????
????????????????????????????????????????????????????????????????????",???????@?????,30/08/2020,0,0,Tweet,,0,0,
GILD,"$GILD
Approaching key support down here.....How much longer till we get another pump on the name, not much longer imo

https://t.co/VvdLDMYLnc #tc2000 #stockmarket #investing #GILD",TRICKTRADES,30/08/2020,5,2,Tweet,,4,0,
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Lubov Coverdell,30/08/2020,0,0,Retweet,,0,0,photo
GILD,RT @OpenOutcrier : $MRK $GILD https://t.co/pquRii3SPL,Allan Morris,30/08/2020,0,0,Retweet,,0,0,
GILD,RT @OpenOutcrier : $MRK $GILD https://t.co/pquRii3SPL,Hashir Malik,30/08/2020,0,0,Retweet,,0,0,
GILD,$MRK $GILD https://t.co/pquRii3SPL,Open Outcrier,30/08/2020,18,6,Tweet,,0,0,
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Dot Mariano,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @InsidrFinancial : $RLFTF $CYDY $GILD $REGN

#rlf #rlftf #rlf100 #covid19 #pennystocks #news

https://t.co/orWJI0hchi",CORONABOARD GUINEE,30/08/2020,0,0,Retweet,,6,0,
GILD,"$RLFTF $CYDY $GILD $REGN

#rlf #rlftf #rlf100 #covid19 #pennystocks #news

https://t.co/orWJI0hchi",Insider Financial,30/08/2020,7,1,Tweet,,6,0,
GILD,RT @IncredibleTrade : $GILD press release from Business Wire: Gilead?s Investigational Antiviral Veklury? (Remdesivir) Receives U.S. Food and Drug Administration Emergency Use Authorization for the Treatment of Patients With Moderate COVID-19.,Tvvvxvvshvs,30/08/2020,0,0,Retweet,,0,0,
GILD,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at https://t.co/Z0I1rrGvT7 $NVDA $TSLA $GS $GILD $BABA $GOOGL $FB,Exact Option Picks,30/08/2020,1,0,Tweet,,0,0,
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",delalande ???? ????mâle blanc et fier de l être,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",ic4rus,30/08/2020,0,0,Retweet,,0,0,photo
GILD,RT @ZigzagmanTrader : $GTEH's Secret Javas has curated some of the best coffee in the market. They offer interesting new blends and roasting methods so you can also have that interesting afternoon pick-me-up as well as that gentle evening roast. https://t.co/2a2rJR2pMh $GE $F $NVAX $GILD $REGN $CYDY https://t.co/TO60Qy0FBY,Ryan Layne,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Isa Blumi,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Moshe ruben,30/08/2020,0,0,Retweet,,0,0,photo
GILD,$SPY $PFE $GILD $ MRNA $SRNE $JNJ  https://t.co/ZCwQ1FBXai,007Mindset,30/08/2020,1,0,Tweet,,0,0,
GILD,"Morning Most Tweeted Big Caps, check out Gambiste Top 10: $NKLA $ROKU $WORK $MGM $LVGO $GILD $DKNG $TSLA $CSX https://t.co/k3uyuEbRpJ",Gambiste,30/08/2020,0,0,Tweet,,0,0,
GILD,"$CYDY $GILD $BCRX $IBIO $SRNE

#cydy #cytodyn #pennystocks #covid19 #leronlimab #remdesivir

https://t.co/OccJIeXpYi",Insider Financial,30/08/2020,7,3,Tweet,,6,0,
GILD,New Investor Presentation from $NAFS $GE $F $NVAX $GILD $REGN $CYDY $GSK $SNY $… https://t.co/ciPnLK41I2,ECIG CANADA ZONE,30/08/2020,0,0,Tweet,,0,0,
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",BrianSJ,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Chatelier,30/08/2020,0,0,Retweet,,0,0,photo
GILD,RT @vivamiga1 : The revised #EUA for #remdesivir aka #veklury from $GILD : Is #remdesivir not safe or effective? Why it is promoted under a new name? Because the public should not know the truth. @adamfeuerstein @YoDoctorYo #leronlimab #Aviptadil $CYDY $RLFTF https://t.co/p7gDoK8aCo,Mimi,30/08/2020,0,0,Retweet,,6,2,photo
GILD,Suspect wallstreet more interested in stable drugs co's $GILD &amp; $AZN over the unproven COVD19 plays besides $gild &amp; $azn are not 1 trick ponies.,tagthatstock,30/08/2020,0,0,Tweet,,0,0,
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Steeve MINTO'O?,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @ScalpMaster1 : $GILD is really the only stock I'm interested in, over $74.50...not much I like today...but that could change...",Jared Wesley,30/08/2020,0,0,Retweet,,0,0,
GILD,"RT @ScalpMaster1 : Favs: $GILD over 74.50, $PHIO over 360, $TSLA under 600! Nothing very good...likely SOH today unless market pops...then look long.",Jared Wesley,30/08/2020,0,0,Retweet,,0,0,
GILD,"RT @ScalpMaster1 : Long Watches: $DQ, $INO, $GILD, $KALA, $PHIO! Short Watches: 'maybe' $TSLA, $BA.",Jared Wesley,30/08/2020,0,0,Retweet,,0,0,
GILD,"RT @InsidrFinancial : $CYDY $GILD $RLFTF $BCRX $JNJ $SRNE $IBIO

#cytodyn #fauci #whitehouse #news #covid19 #pennystocks

https://t.co/saSXfsPuSh",CORONABOARD GUINEE,30/08/2020,0,0,Retweet,,6,0,
GILD,"$CYDY $GILD $RLFTF $BCRX $JNJ $SRNE $IBIO

#cytodyn #fauci #whitehouse #news #covid19 #pennystocks

https://t.co/saSXfsPuSh",Insider Financial,30/08/2020,0,1,Tweet,,6,0,
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Joe Gambiste,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Sn_ibn_Haji,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Maura,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Pierre 1er #ToutSaufMacron,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",MédecinIden†i†aire ?,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",A,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @acnetj : @vivamiga1 @adamfeuerstein @YoDoctorYo Basically if FDA hasn't found that remdesivir safe and effective, then $GILD cannot say so in their materials. Right now it can be used on emergency basis.",Joe Gambiste,30/08/2020,0,0,Retweet,,0,3,
GILD,"Gilead’s Remdesivir Now Authorized For All Hospitalized Covid-19 Patients $GILD
https://t.co/WktTzt2Q60",TipRanks,30/08/2020,0,0,Tweet,,0,0,
GILD,"$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT 
$GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM 
$GILD $USO $NVDA $ROKU $BYND $SNAP 

We will give quick alerts to get you on top of everyone and make $$$$$ 
@everyone
 https://t.co/62oRcKETI6
join us. https://t.co/gy3ZocgznY",stock team,30/08/2020,0,0,Tweet,,0,1,photo
GILD,"RT @TomLandstreet : What if COVID-19 was just a bad cold? An underdog Covid-19 therapeutic called Leronlimab, following statistically significant trial results, is set to change the course of the pandemic.

$cydy $gild #leronlimab $rlftf

https://t.co/gM8BgdJlu0",Liam Street,30/08/2020,0,0,Retweet,,1,0,
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Markus Heinimaa,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"@vivamiga1 @adamfeuerstein @YoDoctorYo Remdesivir is a generic name. While $GILD may hold the patent for now, the patent will expire someday and thus other firms will be able to make them. Drug could be made generic in other countries sooner. Other companies may want to make same drug but sold in their own brand.",Acnetj *#Masks4all* *#BidenHarris2020*??,30/08/2020,0,0,Reply,,0,3,
GILD,"RT @TomLandstreet : (2) I wrote the article because I, like many of you, have been tremendously disappointed by the government's response to Covid-19.

I've done my work on HCQ, Remdesivir $GILD, and Plasma. No treatment on the market even comes close to Leronlimab re efficacy. AND it's safe. $cydy",Joe Gambiste,30/08/2020,0,0,Retweet,,0,0,
GILD,RT @vivamiga1 : @SteveFDA Why $GILD must not promote the safety and efficiency of its drug #Remdesivir? Did your Chief Scientist place a back door in the revised #EUA without your knowledge? https://t.co/fpFRWWaCYG,Joe Gambiste,30/08/2020,0,0,Retweet,,2,1,photo
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",CharlesOsawa,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"@vivamiga1 @adamfeuerstein @YoDoctorYo Basically if FDA hasn't found that remdesivir safe and effective, then $GILD cannot say so in their materials. Right now it can be used on emergency basis.",Acnetj *#Masks4all* *#BidenHarris2020*??,30/08/2020,0,1,Reply,,0,3,
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Ron Reece,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @TomLandstreet : What if COVID-19 was just a bad cold? An underdog Covid-19 therapeutic called Leronlimab, following statistically significant trial results, is set to change the course of the pandemic.

$cydy $gild #leronlimab $rlftf

https://t.co/gM8BgdJlu0",Joe Gambiste,30/08/2020,0,0,Retweet,,1,0,
GILD,RT @vivamiga1 : @CitroneResearch $CYDY may promote its drug #Leronlimab because it met the endpoint NEWS2 even in the mild/moderate patients. But the competitor $GILD must not promote #Remdesivir because it is not safe and efficient. Take a look in the #EUA: https://t.co/3I6NVyrsiV,Joe Gambiste,30/08/2020,0,0,Retweet,,3,0,photo
GILD,"RT @TomLandstreet : Politicians are acting like children in a scary movie as they throw billions at hail mary vaccines. 

Meanwhile, Big Pharma insiders are cashing out. 40% of Corona Treatment Guidelines Panel is $GILD insiders! https://t.co/hMylgsD3bW",Joe Gambiste,30/08/2020,0,0,Retweet,,0,0,video
GILD,RT @vivamiga1 : @acnetj @adamfeuerstein @YoDoctorYo But back to the topic what about the safety and efficiency of ##remdesivir which must not promoted by $GILD according to the revised #EUA? Is it a back door for the FDA that the lawyers have placed in the #EUA? Bullet point M. seems to be new because of the other formatting.,Joe Gambiste,30/08/2020,0,0,Retweet,,3,3,
GILD,RT @vivamiga1 : @acnetj @adamfeuerstein @YoDoctorYo That is a weak argument. No one other than $Gild may use the name #Remdesivir. The only reason for the new brand name #Veklury is that the name #Remdesivir is burned. Too much negative news. It has a bad image after 180000 people died in the US.,Joe Gambiste,30/08/2020,0,0,Retweet,,3,3,
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",-[jujubean]-,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Munyurangeri R. Hervé,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Greg James,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"sbiPF

$LVGO 83.8%
$ZM 46.8% 
$ROKU 32.3%
$DOCU 31.4%
$TSLA 31.2%
$TSM 22.8% 
$VEEV 18.6%
$VIR 18.4%
$OKTA 12.6%
$GLDM 9.9%
$TXN 6.2%
$PLUG 5%
$PS 3.9%
$ZI -1.8%
$T -3.6%
$TWLO -5%
$RPRX -6.1%
$GILD -15.5%
$IPHI -18.6% 
$BNTX -34.5%",lapetiteforet,30/08/2020,0,0,Reply,,0,0,
GILD,"8/29
??PF

$TSLA 135.7% ??????
$EBS 58.3%
$ZM 46%
$BNTX 29.6%
$LVGO 21.4% 
$CRWD 20.3%
$MELI 19.7%
$AMD 12.8% 
$SAM 10% 
$FB 2.8%
$HMY -0.6%
$MRNA -7.6%
$GILD -16.2%",lapetiteforet,30/08/2020,0,0,Tweet,,0,0,
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Natachou,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @TomLandstreet : What if COVID-19 was just a bad cold? An underdog Covid-19 therapeutic called Leronlimab, following statistically significant trial results, is set to change the course of the pandemic.

$cydy $gild #leronlimab $rlftf

https://t.co/gM8BgdJlu0",8c- flow,30/08/2020,0,0,Retweet,,1,0,
GILD,"#trading #alerts #stockmarket #AI #ML
Algo v3.0 @ 2020-08-30 00:25

#Bullish
$VFC ?
$PTON ??
$ADSK ?(Pullback)

#Bearish
$LLY ?
$GILD ?
$CG ?

Subscribe 4-full alerts soon @ https://t.co/eVwZMrpzdR",Anvesti,30/08/2020,0,1,Tweet,,7,0,
GILD,"RT @StarcraftFI : WTF just happened?

August 20: FDA emergency authorization of blood plasma on hold
August 24: FDA announces emergency authorization for convalescent plasma

Just approve #leronlimab 
@realDonaldTrump @SteveFDA @US_FDA $CYDY @CytoDyn $MRNA $VXRT $NVAX $HTBX $INO $HGEN $RLFTF $GILD",Joe Gambiste,30/08/2020,0,0,Retweet,,1,4,
GILD,"RT @AnvestiLLC : #trading #alerts #stockmarket #AI #ML
Algo v3.0 @ 2020-08-30 00:03

#Bullish
$MRVL ?
$HUYA ?
$O ?

#Bearish
$GILD ?
$AUDC ?
$LLY ?

Subscribe 4-full alerts soon @ https://t.co/eVwZMrpzdR",Joe Gambiste,30/08/2020,0,0,Retweet,,7,0,
GILD,"RT @StarcraftFI : WTF just happened?

August 20: FDA emergency authorization of blood plasma on hold
August 24: FDA announces emergency authorization for convalescent plasma

Just approve #leronlimab 
@realDonaldTrump @SteveFDA @US_FDA $CYDY @CytoDyn $MRNA $VXRT $NVAX $HTBX $INO $HGEN $RLFTF $GILD",Maria,30/08/2020,0,0,Retweet,,1,4,
GILD,"#trading #alerts #stockmarket #AI #ML
Algo v3.0 @ 2020-08-30 00:03

#Bullish
$MRVL ?
$HUYA ?
$O ?

#Bearish
$GILD ?
$AUDC ?
$LLY ?

Subscribe 4-full alerts soon @ https://t.co/eVwZMrpzdR",Anvesti,30/08/2020,0,1,Tweet,,7,0,
GILD,RT @Adscience12000 : ??????????????????????????????????????????????????????????????????????????????????????????????????????????? $gild ?????????????? https://t.co/Nw8lEDXc3U,????????????????????,30/08/2020,0,0,Retweet,,0,0,
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Trumpocrat808,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",neverstop,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Linda Alvey,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Kimberly Yoghourtjian,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @TomLandstreet : (2) I wrote the article because I, like many of you, have been tremendously disappointed by the government's response to Covid-19.

I've done my work on HCQ, Remdesivir $GILD, and Plasma. No treatment on the market even comes close to Leronlimab re efficacy. AND it's safe. $cydy",Scott Saylor,30/08/2020,0,0,Retweet,,0,0,
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",MagnumMikeG,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Drdave Anddee,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Cat C,30/08/2020,0,0,Retweet,,0,0,photo
GILD,RT @Adscience12000 : ??????????????????????????????????????????????????????????????????????????????????????????????????????????? $gild ?????????????? https://t.co/Nw8lEDXc3U,Fractal,30/08/2020,0,0,Retweet,,0,0,
GILD,@SteveFDA Why $GILD must not promote the safety and efficiency of its drug #Remdesivir? Did your Chief Scientist place a back door in the revised #EUA without your knowledge? https://t.co/fpFRWWaCYG,vivamiga,30/08/2020,3,1,Reply,,2,1,photo
GILD,"Most anticipated earning releases for the week of August 31, 2020

https://t.co/L7AUKJBJRD

 $msft $pypl $aapl $baba $nflx $fb $ba $bynd $spy $wmt $sq $gild $spot $tsla $cvx $nke $snap $nvda $mrna #stock #stockoptions #daytrade #discord https://t.co/PrH8Xj5wDJ",Infinity Trader,30/08/2020,3,0,Tweet,,4,0,photo
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Dinesh Chaturvedi,30/08/2020,0,0,Retweet,,0,0,photo
GILD,RT @aaaamhim : $ITOX unknown #STARTUP created by former VP of R&amp;D 4 Medtronic???? $AAPL $AMD $AMRN $AAL $BAC $AMZN $MSFT $BA $ABT $TSLA $X $NVDA $GE $DIS $CCL $UBER $DAL $NFLX $FB $T $F $MU $SQ $M $ZM $XOM $GILD $ROKU $UAL $JPM $ABBV $FCX $SNAP $BABA $WFC $RCL $BA $IBIO $INO $AYTU $GNC $VISL $C https://t.co/SmS5X3fQxA,????,30/08/2020,0,0,Retweet,,1,0,animated_gif
GILD,RT @aaaamhim : $ITOX unknown #STARTUP created by former VP of R&amp;D 4 Medtronic???? $AAPL $AMD $AMRN $AAL $BAC $AMZN $MSFT $BA $ABT $TSLA $X $NVDA $GE $DIS $CCL $UBER $DAL $NFLX $FB $T $F $MU $SQ $M $ZM $XOM $GILD $ROKU $UAL $JPM $ABBV $FCX $SNAP $BABA $WFC $RCL $BA $IBIO $INO $AYTU $GNC $VISL $C https://t.co/SmS5X3fQxA,Riabko Investments,30/08/2020,0,0,Retweet,,1,0,animated_gif
GILD,"$CYDY $AMRN $GILD $SRNE $BCRX

#cydy #cytodyn #statnews #pennystocks #news

https://t.co/aKLlgINDMH",Insider Financial,30/08/2020,2,0,Tweet,,5,0,
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Dr. Shashank Joshi,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Bunny,30/08/2020,0,0,Retweet,,0,0,photo
GILD,RT @vivamiga1 : @CitroneResearch $CYDY may promote its drug #Leronlimab because it met the endpoint NEWS2 even in the mild/moderate patients. But the competitor $GILD must not promote #Remdesivir because it is not safe and efficient. Take a look in the #EUA: https://t.co/3I6NVyrsiV,Pam,30/08/2020,0,0,Retweet,,3,0,photo
GILD,"$BCRX $GILD $REGN $AYTU $NVAX

#biocryst #gilead #bcrx #covid19 #pennystocks #news

https://t.co/NF6XpVeUGX",Insider Financial,30/08/2020,0,0,Tweet,,6,0,
GILD,"RT @TomLandstreet : What if COVID-19 was just a bad cold? An underdog Covid-19 therapeutic called Leronlimab, following statistically significant trial results, is set to change the course of the pandemic.

$cydy $gild #leronlimab $rlftf

https://t.co/gM8BgdJlu0",M Ochoa,30/08/2020,0,0,Retweet,,1,0,
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Daniel Chibuike Onyejesi,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",Jacqueline S,30/08/2020,0,0,Retweet,,0,0,photo
GILD,"RT @TomLandstreet : What if COVID-19 was just a bad cold? An underdog Covid-19 therapeutic called Leronlimab, following statistically significant trial results, is set to change the course of the pandemic.

$cydy $gild #leronlimab $rlftf

https://t.co/gM8BgdJlu0",JustJ,30/08/2020,0,0,Retweet,,1,0,
GILD,"RT @JamesTodaroMD : Despite efforts to promote Gilead’s Remdesivir as the “lifesaving treatment” for COVID-19, $GILD is back down to its pre-pandemic price.

The studies on Remdesivir never looked that great.

I guess investors eventually realized that Remdesivir wasn’t going to be in high demand. https://t.co/nX2WKanY2h",john dough,30/08/2020,0,0,Retweet,,0,0,photo
GILD,@CitroneResearch $CYDY may promote its drug #Leronlimab because it met the endpoint NEWS2 even in the mild/moderate patients. But the competitor $GILD must not promote #Remdesivir because it is not safe and efficient. Take a look in the #EUA: https://t.co/3I6NVyrsiV,vivamiga,30/08/2020,6,3,Reply,,3,0,photo
